time,flux,flux_err
1598.6234534307735,0.00025527252176004876,
1598.62484234026,0.0006217122186063582,
1598.6262312497468,0.0006764745902530464,
1598.627620159233,0.0012547261223354832,
1598.6290090687187,0.0014522828548100422,
1598.6303979782049,0.0018342722795543728,
1598.6317868876915,0.0016999733411445727,
1598.6331757971782,0.0017537012482853548,
1598.6345647066635,0.0013486027720687678,
1598.6359536162652,0.0014054050680919056,
1598.637342525751,0.000630825815777448,
1598.6387314352369,0.00033836055170724045,
1598.6401203447233,-7.300013805843202e-06,
1598.64150925421,-0.0006435017999425552,
1598.6428981636961,-0.00069781788926624,
1598.6442870731819,-0.0011690354390107268,
1598.645675982668,-0.0008624761208119612,
1598.6470648921538,-0.0013108107303635786,
1598.64845380164,-0.0014592643555154257,
1598.6498427111258,-0.0009492253499184516,
1598.651231620612,-0.00074266537415111,
1598.6526205300977,-0.0005493563565487235,
1598.654009439584,-0.0006978880904819941,
1598.6553983490705,-0.00025200159912766736,
1598.6567872585572,0.00027194074218505086,
1598.6581761680422,-0.00010817435121022513,
1598.6595650775273,-0.00018066268502932564,
1598.6609539870135,-0.0003309805458486547,
1598.6623428965001,0.00040474048772124686,
1598.6637318059868,0.0006149165779642798,
1598.6651207154725,0.0004098955434043276,
1598.6665096249587,0.00034966602026244905,
1598.6678985344445,0.0008721428260886721,
1598.6692874439307,0.00022591595185668866,
1598.6706763534164,-0.00017815044561391314,
1598.6720652629026,0.0011465353778090347,
1598.6734541725048,0.0011612978726715491,
1598.674843081991,0.001509814456485935,
1598.6762319914767,0.002179560036670749,
1598.6776209009633,0.0018761784936042487,
1598.67900981045,0.002178794649517151,
1598.6803987199357,0.002091786215850861,
1598.681787629422,0.002555313191105551,
1598.6831765389072,0.0016592318141294986,
1598.6845654483925,0.0017009224935836957,
1598.6859543578792,0.0019825981931311017,
1598.6873432673658,0.0009510146010922491,
1598.6887321768515,0.0007033928481512591,
1598.6901210863377,7.598233756399872e-05,
1598.6915099958235,0.0006386901812564499,
1598.6928989053101,-0.0002665789353463368,
1598.694287814796,-0.0006785811285598409,
1598.6956767242812,-0.0009673901413739137,
1598.6970656338838,-0.002078031050237028,
1598.6984545433695,-0.0016955243821269558,
1598.6998434528557,-0.0020897216278942046,
1598.7012323623424,-0.0014902802534219905,
1598.702621271829,-0.0008139209348400401,
1598.7040101813147,-0.001200568197863208,
1598.705399090801,-0.0011042829448073767,
1598.7067880002862,-5.0450214882731895e-05,
1598.708176909772,-0.0002974010581032606,
1598.7095658192586,0.0006315696771864976,
1598.7109547287448,9.794245556826167e-05,
1598.7123436382305,0.0014868473810790356,
1598.7137325477165,0.0009860617430458378,
1598.7151214572025,0.0013061913262738963,
1598.7165103668056,0.0014776448217774477,
1598.7178992762922,0.0011841990564835695,
1598.7192881857775,0.0010724753257447038,
1598.7206770952628,0.00011804700499373484,
1598.7220660047485,0.0006018712662379218,
1598.7234549142347,0.00010534597534405353,
1598.7248438237214,-0.0029125177122321646,
1598.726232733208,-0.0006166167715635821,
1598.7276216426937,-0.0012376785434585421,
1598.72901055218,-0.000996678456600231,
1598.7303994616652,-0.0010742152423195907,
1598.731788371151,-0.001495491306839526,
1598.733177280754,-0.0014927323935361486,
1598.7345661902398,-0.0009977489047522743,
1598.735955099726,-0.0018195417287421047,
1598.7373440092117,-0.0010907722003004312,
1598.738732918698,-0.0012628887048281058,
1598.7401218281846,-0.001508955143167213,
1598.7415107376712,-0.0007676948110085016,
1598.7428996471565,4.453981934986629e-06,
1598.7442885566418,-0.0007603388988537926,
1598.7456774661275,0.00023359394457280608,
1598.7470663756142,-0.0013033605771968844,
1598.7484552851008,0.0006920495228899166,
1598.7498441947034,0.0003708707189413081,
1598.7512331041892,0.0005176349886027224,
1598.752622013675,0.00024000005813403554,
1598.7540109231602,0.0004203676768263784,
1598.7553998326464,0.0006405057060893651,
1598.756788742133,-0.0014570541333840835,
1598.7581776516188,-4.1897822738231e-05,
1598.759566561105,0.00034932967395397694,
1598.7609554705907,-0.00025397516181656355,
1598.7623443800774,0.0001753397117327199,
1598.763733289564,-0.0003832077197154666,
1598.7651221991666,0.0006423521713268385,
1598.766511108652,0.0009906902608775743,
1598.7679000181372,0.0013509009887926282,
1598.769288927623,0.0013125038404090792,
1598.7706778371096,0.001504558878504206,
1598.7720667465962,0.001667967885192305,
1598.773455656082,0.0014131358878290195,
1598.7748445655682,0.0010612869884377854,
1598.776233475054,0.001791521136568657,
1598.7776223845406,0.0014767084824057475,
1598.7790112940268,0.0017784998135832561,
1598.7804002036285,0.0012010031546624636,
1598.7817891131142,0.0009423956240103116,
1598.7831780226004,0.0003625747611065866,
1598.7845669320861,0.0003456685613596001,
1598.7859558415728,0.000498937375451266,
1598.7873447510594,-0.00013832803086140234,
1598.7887336605454,-0.000295630701037749,
1598.7901225700305,-0.0006508607871964595,
1598.7915114795157,-0.00016885763124683536,
1598.7929003890024,-7.185900994379295e-05,
1598.7942892986055,-0.000284512176696016,
1598.7956782080917,-0.0007274180430838352,
1598.7970671175774,-0.0007446974572425251,
1598.7984560270636,-0.0006413310285493697,
1598.7998449365493,-0.0005456906412396444,
1598.801233846036,-0.0003039015761925971,
1598.8026227555222,-0.0001642302572217914,
1598.8040116650075,-0.0005297190110680851,
1598.8054005744932,-0.00048380758563868793,
1598.8067894839792,-0.00037767241389759254,
1598.8081783934656,-0.0005161995424081358,
1598.8095673030687,-0.0005988284431028303,
1598.8109562125549,0.00018898460081317385,
1598.8123451220406,-0.0005875996091810867,
1598.8137340315259,-0.00011255555418844066,
1598.8151229410112,3.9423626187856144e-05,
1598.8165118504978,0.00013251705624443832,
1598.8179007599845,0.00010214332050089954,
1598.8192896694707,-0.00017286275204153947,
1598.8206785789564,-0.00048059791943787754,
1598.8220674884426,-0.0006931787860596983,
1598.8234563979292,-0.0007646383968778134,
1598.8248453075323,-0.0008272749010748348,
1598.8262342170174,-0.0003317810222641798,
1598.8276231265024,-0.0003357327131647764,
1598.8290120359886,0.0001265175230644542,
1598.8304009454744,0.0004101689605147049,
1598.831789854961,0.0006951666212984655,
1598.8331787644477,0.00114239173729392,
1598.8345676739339,0.0006100582828887291,
1598.8359565834196,0.0008415654733963992,
1598.8373454929058,0.001336139628684679,
1598.838734402508,0.0008515028799536565,
1598.8401233119941,0.0009176393537700727,
1598.84151222148,0.0003877002972440531,
1598.842901130966,0.0005449773702356092,
1598.8442900404518,0.0006690292729005285,
1598.8456789499376,0.0002612363557582036,
1598.8470678594242,0.00039644178221173785,
1598.8484567689109,-0.0003360126325917003,
1598.8498456783962,0.0002534765795988384,
1598.8512345878814,0.00017736898515285622,
1598.8526234973676,0.00022230013139511867,
1598.8540124069707,0.00021270701376647355,
1598.8554013164573,0.00025711447890639037,
1598.856790225943,0.00030121295582900224,
1598.8581791354293,-0.0010116173714535873,
1598.859568044915,0.0007837117310163897,
1598.8609569544012,0.000651722479734872,
1598.862345863887,0.0008964312983940651,
1598.863734773373,0.0006438264343866179,
1598.865123682859,-8.086513242299819e-05,
1598.8665125923446,0.0003215538739945973,
1598.8679015018308,-0.0004593490690703337,
1598.8692904113166,-7.073401292433893e-05,
1598.8706793209196,-0.00010706269651910997,
1598.8720682304063,-2.035230017089374e-05,
1598.8734571398916,-0.0002693196648883554,
1598.8748460493769,0.0005041758257836124,
1598.876234958863,-0.00017163982780188554,
1598.8776238683497,0.00013690379274030294,
1598.8790127778364,-7.095630268464173e-05,
1598.880401687322,0.00018293854569989294,
1598.8817905968083,-0.000823816977041013,
1598.883179506294,-0.00011567335397236894,
1598.8845684157798,-0.0006946947506981183,
1598.885957325266,-6.498095822875943e-05,
1598.8873462348681,-0.0005848121571500574,
1598.8887351443543,-0.0008334716921854003,
1598.89012405384,-0.0006745693076338718,
1598.8915129633262,0.0002355164167560219,
1598.892901872813,0.0005855248463162732,
1598.8942907822995,0.00040065766115719237,
1598.8956796917853,0.001072468179880999,
1598.8970686012706,0.001378582647391026,
1598.8984575107559,0.0016629750967241418,
1598.8998464202418,0.0012289988669144142,
1598.9012353297283,0.0011879745936371144,
1598.902624239215,0.001036220034274597,
1598.904013148701,0.0009050927792561671,
1598.9054020581868,0.0009134917004776175,
1598.9067909677894,0.00042232197460998974,
1598.908179877276,4.9652799271269685e-05,
1598.9095687867618,0.0004301391159473363,
1598.9109576962471,-0.0005105680701618792,
1598.9123466057333,0.00031673264523321507,
1598.913735515219,-0.0005389136974669343,
1598.9151244247053,-0.001076851435209734,
1598.916513334192,-0.0005457738356217405,
1598.9179022436786,-0.0014128941477202402,
1598.9192911531643,-0.0016631491322519803,
1598.9206800626496,-0.0009642356869797673,
1598.9220689721349,-3.959909929620621e-05,
1598.9234578816215,-0.0006315107995154938,
1598.9248467911082,-0.0010744532491110135,
1598.926235700594,0.0002568123525894684,
1598.9276246101965,0.0005785386371942002,
1598.9290135196823,0.0013591078377089565,
1598.9304024291685,0.0010486276380404884,
1598.931791338655,0.001920518768553195,
1598.9331802481408,0.002350287250508828,
1598.9345691576261,0.0014151467791259763,
1598.9359580671123,0.0017402817768246187,
1598.937346976598,0.0018509142039699472,
1598.9387358860847,0.0021506814386172933,
1598.9401247955714,0.0017321649402329549,
1598.941513705057,0.0019364559688416195,
1598.9429026145433,0.001894547313762908,
1598.9442915240286,0.0021210693649813617,
1598.9456804335139,0.0018382105389708084,
1598.9470693430005,0.002157550194870189,
1598.9484582524872,0.0017225149161407337,
1598.949847161973,0.00135497241968082,
1598.951236071459,0.0012268909796069771,
1598.9526249809448,0.0010948174580379482,
1598.9540138904315,0.0015661736684516253,
1598.9554028000346,0.0014996053915264313,
1598.9567917095198,0.0013798363271166727,
1598.9581806190051,0.001303718614567626,
1598.9595695284909,0.0020500279001334338,
1598.960958437977,0.0018296523268882701,
1598.9623473474637,0.0016131123408264624,
1598.9637362569504,-6.967116415131525e-06,
1598.965125166436,0.0006739562448645807,
1598.9665140759223,0.00019842511470342418,
1598.967902985408,-0.0001618726922089954,
1598.9692918948942,-0.0009546494587753347,
1598.97068080438,-0.0009793836462194776,
1598.9720697138662,-0.0023604017265537987,
1598.973458623352,-0.0015385217565896444,
1598.974847532838,-0.002672443688508771,
1598.9762364423239,-0.0014549680803447327,
1598.9776253518105,-0.0013024576668451476,
1598.9790142612972,-0.001152314536055606,
1598.9804031707824,-0.0008015761965694543,
1598.9817920802677,-0.0004951298292738774,
1598.9831809897535,-0.0009649516732727157,
1598.9845698992401,-0.000740139060774061,
1598.9859588087268,-0.0007018413689335815,
1598.987347718213,-0.0010111638952012576,
1598.9887366276987,-0.001288030958789924,
1598.990125537185,-0.0011097954668167053,
1598.9915144466706,-0.0008027131197880476,
1598.9929033561568,-0.0008250737543094395,
1598.9942922656426,-0.0009290813478315431,
1598.9956811751283,-0.0003902806730885708,
1598.9970700846145,5.94930899704884e-05,
1598.9984589941002,5.41501254600861e-05,
1598.999847903587,0.00027819210292437044,
1599.0012368130735,0.00038554181472267614,
1599.0026257225597,-0.00020434927620805333,
1599.004014632045,0.00034282374980203027,
1599.0054035415303,-0.0002024966459889927,
1599.006792451016,-0.00048510035495150875,
1599.0081813605027,-0.0005863462844465971,
1599.0095702699894,0.0001548785718787503,
1599.0109591794755,0.00034367086651080226,
1599.0123480889613,0.0009111101403050605,
1599.0137369984473,0.0006165370862726653,
1599.0151259079337,0.0006990618309401578,
1599.0165148174199,0.0010165817151832155,
1599.0179037269052,0.0010435759527283807,
1599.019292636391,0.0019153098637948434,
1599.020681545877,0.0015871996104332088,
1599.0220704553628,0.0018211223670175404,
1599.0234593648495,0.002112541768729171,
1599.0248482743361,0.002147454578192912,
1599.0262371838223,0.001435584465532552,
1599.0276260933076,0.001954391337225635,
1599.029015002793,0.002498934304859854,
1599.0304039122786,0.0023358349646012697,
1599.0317928217653,0.002297510079264484,
1599.033181731252,0.0014918260504444138,
1599.0345706407377,0.0012332262968426978,
1599.0359595502239,0.001292233542970231,
1599.0373484597096,0.001038141886402572,
1599.0387373691963,0.0018001244725231913,
1599.0401262786825,0.0011359935889724154,
1599.0415151881678,0.0013080177862480578,
